year,age,sex,people
2019,39,2,206
2019,40,2,210
2019,41,2,204
2019,42,2,195
2019,43,2,210
2019,44,2,183
2019,45,2,179
2019,46,2,178
2019,47,2,178
2019,48,2,182
2019,49,2,186
2019,50,2,186
2019,51,2,185
2019,52,2,175
2019,53,2,189
2019,54,2,186
2019,55,2,188
2019,56,2,192
2019,57,2,188
2019,58,2,185
2019,59,2,182
2019,60,2,181
2019,61,2,175
2019,62,2,166
2019,63,2,171
2019,64,2,166
2019,65,2,157
2019,66,2,150
2019,67,2,146
2019,68,2,147
2019,69,2,123
2019,70,2,113
2019,71,2,98
2019,72,2,86
2019,73,2,69
2019,74,2,61
2019,75,2,70
2019,76,2,70
2019,77,2,67
2019,78,2,66
2019,79,2,64
2019,80,2,59
2019,81,2,53
2019,82,2,50
2019,83,2,44
2019,84,2,42
2019,85,2,37
2019,86,2,32
2019,87,2,29
2019,88,2,26
2019,89,2,22
2019,90,2,18
2019,91,2,15
2019,92,2,12
2019,93,2,10
2019,94,2,7
2019,95,2,5
2019,96,2,4
2019,97,2,3
2019,98,2,2
2019,99,2,1
2019,100,2,3
2020,0,1,94
2020,1,1,98
2020,2,1,99
2020,3,1,99
2020,4,1,100
2020,5,1,100
2020,6,1,102
2020,7,1,106
2020,8,1,121
2020,9,1,102
2020,10,1,89
2020,11,1,102
2020,12,1,105
2020,13,1,108
2020,14,1,108
2020,15,1,109
2020,16,1,115
2020,17,1,119
2020,18,1,129
2020,19,1,133
2020,20,1,159
2020,21,1,147
2020,22,1,138
2020,23,1,167
2020,24,1,167
2020,25,1,167
2020,26,1,166
2020,27,1,168
2020,28,1,166
2020,29,1,165
2020,30,1,173
2020,31,1,159
2020,32,1,174
2020,33,1,157
2020,34,1,152
2020,35,1,170
2020,36,1,183
2020,37,1,188
2020,38,1,197
2020,39,1,203
2020,40,1,199
2020,41,1,204
2020,42,1,198
2020,43,1,187
2020,44,1,203
2020,45,1,174
2020,46,1,171
2020,47,1,171
2020,48,1,169
2020,49,1,175
2020,50,1,179
2020,51,1,179
2020,52,1,179
2020,53,1,170
2020,54,1,181
2020,55,1,178
2020,56,1,181
2020,57,1,182
2020,58,1,179
2020,59,1,175
2020,60,1,173
2020,61,1,170
2020,62,1,163
2020,63,1,153
2020,64,1,157
2020,65,1,153
2020,66,1,142
2020,67,1,135
2020,68,1,131
2020,69,1,130
2020,70,1,108
2020,71,1,98
2020,72,1,85
2020,73,1,73
2020,74,1,57
2020,75,1,50
2020,76,1,56
2020,77,1,55
2020,78,1,51
2020,79,1,49
2020,80,1,46
2020,81,1,41
2020,82,1,36
2020,83,1,33
2020,84,1,29
2020,85,1,27
2020,86,1,24
2020,87,1,21
2020,88,1,20
2020,89,1,19
2020,90,1,17
2020,91,1,14
2020,92,1,12
2020,93,1,9
2020,94,1,7
2020,95,1,5
2020,96,1,4
2020,97,1,3
2020,98,1,2
2020,99,1,1
2020,100,1,4
2020,0,2,86
2020,1,2,91
2020,2,2,92
2020,3,2,92
2020,4,2,92
2020,5,2,92
2020,6,2,94
2020,7,2,98
2020,8,2,112
2020,9,2,96
2020,10,2,82
2020,11,2,94
2020,12,2,95
2020,13,2,98
2020,14,2,99
2020,15,2,100
2020,16,2,104
2020,17,2,108
2020,18,2,117
2020,19,2,123
2020,20,2,146
2020,21,2,135
2020,22,2,128
2020,23,2,155
2020,24,2,154
2020,25,2,156
2020,26,2,155
2020,27,2,158
2020,28,2,154
2020,29,2,153
2020,30,2,162
2020,31,2,152
2020,32,2,167
2020,33,2,153
2020,34,2,151
2020,35,2,171
2020,36,2,184
2020,37,2,191
2020,38,2,202
2020,39,2,208
2020,40,2,206
2020,41,2,210
2020,42,2,204
2020,43,2,195
2020,44,2,210
2020,45,2,182
2020,46,2,179
2020,47,2,178
2020,48,2,178
2020,49,2,182
2020,50,2,186
2020,51,2,186
2020,52,2,185
2020,53,2,175
2020,54,2,188
2020,55,2,186
2020,56,2,188
2020,57,2,191
2020,58,2,187
2020,59,2,184
2020,60,2,182
2020,61,2,180
2020,62,2,174
2020,63,2,165
2020,64,2,170
2020,65,2,165
2020,66,2,156
2020,67,2,149
2020,68,2,144
2020,69,2,146
2020,70,2,121
2020,71,2,112
2020,72,2,97
2020,73,2,84
2020,74,2,68
2020,75,2,60
2020,76,2,68
2020,77,2,68
2020,78,2,65
2020,79,2,64
2020,80,2,62
2020,81,2,57
2020,82,2,51
2020,83,2,47
2020,84,2,42
2020,85,2,39
2020,86,2,34
2020,87,2,30
2020,88,2,26
2020,89,2,23
2020,90,2,19
2020,91,2,16
2020,92,2,13
2020,93,2,10
2020,94,2,8
2020,95,2,6
2020,96,2,4
2020,97,2,3
2020,98,2,2
2020,99,2,2
2020,100,2,3
2021,0,1,94
2021,1,1,98
2021,2,1,98
2021,3,1,99
2021,4,1,99
2021,5,1,100
2021,6,1,100
2021,7,1,102
2021,8,1,106
2021,9,1,121
2021,10,1,103
2021,11,1,89
2021,12,1,102
2021,13,1,105
2021,14,1,108
2021,15,1,108
2021,16,1,109
2021,17,1,115
2021,18,1,119
2021,19,1,128
2021,20,1,133
2021,21,1,159
2021,22,1,147
2021,23,1,138
2021,24,1,167
2021,25,1,167
2021,26,1,167
2021,27,1,166
2021,28,1,168
2021,29,1,165
2021,30,1,165
2021,31,1,173
2021,32,1,159
2021,33,1,174
2021,34,1,157
2021,35,1,152
2021,36,1,169
2021,37,1,183
2021,38,1,187
2021,39,1,197
2021,40,1,202
2021,41,1,198
2021,42,1,203
2021,43,1,197
2021,44,1,186
2021,45,1,202
2021,46,1,173
2021,47,1,170
2021,48,1,170
2021,49,1,168
2021,50,1,174
2021,51,1,178
2021,52,1,178
2021,53,1,178
2021,54,1,169
2021,55,1,180
2021,56,1,177
2021,57,1,180
2021,58,1,181
2021,59,1,178
2021,60,1,174
2021,61,1,171
2021,62,1,168
2021,63,1,161
2021,64,1,152
2021,65,1,155
2021,66,1,151
2021,67,1,140
2021,68,1,133
2021,69,1,128
2021,70,1,127
2021,71,1,106
2021,72,1,96
2021,73,1,82
2021,74,1,70
2021,75,1,55
2021,76,1,48
2021,77,1,54
2021,78,1,52
2021,79,1,49
2021,80,1,47
2021,81,1,44
2021,82,1,39
2021,83,1,34
2021,84,1,31
2021,85,1,27
2021,86,1,24
2021,87,1,21
2021,88,1,19
2021,89,1,17
2021,90,1,16
2021,91,1,14
2021,92,1,12
2021,93,1,10
2021,94,1,7
2021,95,1,6
2021,96,1,4
2021,97,1,3
2021,98,1,2
2021,99,1,2
2021,100,1,4
2021,0,2,86
2021,1,2,91
2021,2,2,91
2021,3,2,92
2021,4,2,92
2021,5,2,92
2021,6,2,92
2021,7,2,94
2021,8,2,98
2021,9,2,112
2021,10,2,96
2021,11,2,82
2021,12,2,94
2021,13,2,95
2021,14,2,98
2021,15,2,99
2021,16,2,100
2021,17,2,104
2021,18,2,108
2021,19,2,118
2021,20,2,123
2021,21,2,146
2021,22,2,135
2021,23,2,128
2021,24,2,154
2021,25,2,154
2021,26,2,156
2021,27,2,155
2021,28,2,158
2021,29,2,154
2021,30,2,154
2021,31,2,162
2021,32,2,152
2021,33,2,168
2021,34,2,153
2021,35,2,151
2021,36,2,171
2021,37,2,184
2021,38,2,191
2021,39,2,202
2021,40,2,208
2021,41,2,206
2021,42,2,210
2021,43,2,204
2021,44,2,195
2021,45,2,210
2021,46,2,182
2021,47,2,179
2021,48,2,178
2021,49,2,178
2021,50,2,182
2021,51,2,186
2021,52,2,186
2021,53,2,184
2021,54,2,175
2021,55,2,188
2021,56,2,185
2021,57,2,188
2021,58,2,191
2021,59,2,187
2021,60,2,183
2021,61,2,181
2021,62,2,180
2021,63,2,173
2021,64,2,165
2021,65,2,169
2021,66,2,164
2021,67,2,155
2021,68,2,148
2021,69,2,143
2021,70,2,144
2021,71,2,120
2021,72,2,110
2021,73,2,95
2021,74,2,83
2021,75,2,66
2021,76,2,59
2021,77,2,67
2021,78,2,66
2021,79,2,63
2021,80,2,61
2021,81,2,59
2021,82,2,54
2021,83,2,48
2021,84,2,45
2021,85,2,39
2021,86,2,36
2021,87,2,32
2021,88,2,27
2021,89,2,23
2021,90,2,20
2021,91,2,17
2021,92,2,14
2021,93,2,11
2021,94,2,8
2021,95,2,6
2021,96,2,5
2021,97,2,3
2021,98,2,2
2021,99,2,2
2021,100,2,3
2022,0,1,94
2022,1,1,98
2022,2,1,98
2022,3,1,98
2022,4,1,99
2022,5,1,99
2022,6,1,100
2022,7,1,100
2022,8,1,102
2022,9,1,106
2022,10,1,121
2022,11,1,103
2022,12,1,89
2022,13,1,102
2022,14,1,105
2022,15,1,108
2022,16,1,108
2022,17,1,109
2022,18,1,115
2022,19,1,119
2022,20,1,128
2022,21,1,133
2022,22,1,159
2022,23,1,147
2022,24,1,138
2022,25,1,167
2022,26,1,166
2022,27,1,167
2022,28,1,166
2022,29,1,167
2022,30,1,165
2022,31,1,164
2022,32,1,172
2022,33,1,158
2022,34,1,173
2022,35,1,157
2022,36,1,151
2022,37,1,169
2022,38,1,182
2022,39,1,187
2022,40,1,197
2022,41,1,201
2022,42,1,198
2022,43,1,202
2022,44,1,196
2022,45,1,185
2022,46,1,201
2022,47,1,173
2022,48,1,170
2022,49,1,169
2022,50,1,167
2022,51,1,173
2022,52,1,177
2022,53,1,177
2022,54,1,177
2022,55,1,168
2022,56,1,179
2022,57,1,176
2022,58,1,178
2022,59,1,180
2022,60,1,176
2022,61,1,173
2022,62,1,170
2022,63,1,166
2022,64,1,160
2022,65,1,150
2022,66,1,153
2022,67,1,148
2022,68,1,138
2022,69,1,131
2022,70,1,126
2022,71,1,125
2022,72,1,103
2022,73,1,93
2022,74,1,80
2022,75,1,68
2022,76,1,53
2022,77,1,46
2022,78,1,51
2022,79,1,50
2022,80,1,46
2022,81,1,44
2022,82,1,41
2022,83,1,36
2022,84,1,31
2022,85,1,28
2022,86,1,24
2022,87,1,22
2022,88,1,19
2022,89,1,17
2022,90,1,15
2022,91,1,14
2022,92,1,12
2022,93,1,10
2022,94,1,8
2022,95,1,6
2022,96,1,5
2022,97,1,3
2022,98,1,2
2022,99,1,2
2022,100,1,5
2022,0,2,86
2022,1,2,91
2022,2,2,91
2022,3,2,91
2022,4,2,92
2022,5,2,92
2022,6,2,92
2022,7,2,92
2022,8,2,94
2022,9,2,98
2022,10,2,112
2022,11,2,96
2022,12,2,82
2022,13,2,94
2022,14,2,95
2022,15,2,98
2022,16,2,99
2022,17,2,100
2022,18,2,104
2022,19,2,108
2022,20,2,118
2022,21,2,123
2022,22,2,146
2022,23,2,135
2022,24,2,128
2022,25,2,155
2022,26,2,155
2022,27,2,157
2022,28,2,155
2022,29,2,158
2022,30,2,155
2022,31,2,154
2022,32,2,163
2022,33,2,153
2022,34,2,168
2022,35,2,153
2022,36,2,151
2022,37,2,171
2022,38,2,184
2022,39,2,191
2022,40,2,202
2022,41,2,208
2022,42,2,206
2022,43,2,209
2022,44,2,203
2022,45,2,194
2022,46,2,210
2022,47,2,182
2022,48,2,179
2022,49,2,177
2022,50,2,178
2022,51,2,182
2022,52,2,185
2022,53,2,185
2022,54,2,184
2022,55,2,175
2022,56,2,188
2022,57,2,185
2022,58,2,187
2022,59,2,190
2022,60,2,186
2022,61,2,183
2022,62,2,180
2022,63,2,179
2022,64,2,173
2022,65,2,164
2022,66,2,168
2022,67,2,162
2022,68,2,153
2022,69,2,146
2022,70,2,142
2022,71,2,142
2022,72,2,118
2022,73,2,108
2022,74,2,94
2022,75,2,81
2022,76,2,65
2022,77,2,57
2022,78,2,65
2022,79,2,64
2022,80,2,61
2022,81,2,59
2022,82,2,57
2022,83,2,51
2022,84,2,45
2022,85,2,42
2022,86,2,36
2022,87,2,33
2022,88,2,29
2022,89,2,24
2022,90,2,21
2022,91,2,18
2022,92,2,14
2022,93,2,12
2022,94,2,9
2022,95,2,7
2022,96,2,5
2022,97,2,4
2022,98,2,2
2022,99,2,2
2022,100,2,4
2023,0,1,94
2023,1,1,98
2023,2,1,98
2023,3,1,98
2023,4,1,99
2023,5,1,99
2023,6,1,99
2023,7,1,100
2023,8,1,100
2023,9,1,102
2023,10,1,107
2023,11,1,121
2023,12,1,103
2023,13,1,89
2023,14,1,102
2023,15,1,105
2023,16,1,108
2023,17,1,108
2023,18,1,109
2023,19,1,115
2023,20,1,119
2023,21,1,128
2023,22,1,133
2023,23,1,159
2023,24,1,147
2023,25,1,138
2023,26,1,167
2023,27,1,166
2023,28,1,167
2023,29,1,166
2023,30,1,167
2023,31,1,165
2023,32,1,164
2023,33,1,172
2023,34,1,158
2023,35,1,173
2023,36,1,156
2023,37,1,151
2023,38,1,169
2023,39,1,182
2023,40,1,187
2023,41,1,196
2023,42,1,201
2023,43,1,197
2023,44,1,202
2023,45,1,195
2023,46,1,185
2023,47,1,201
2023,48,1,172
2023,49,1,169
2023,50,1,168
2023,51,1,166
2023,52,1,172
2023,53,1,176
2023,54,1,176
2023,55,1,176
2023,56,1,167
2023,57,1,178
2023,58,1,175
2023,59,1,177
2023,60,1,178
2023,61,1,175
2023,62,1,171
2023,63,1,168
2023,64,1,165
2023,65,1,158
2023,66,1,148
2023,67,1,151
2023,68,1,146
2023,69,1,136
2023,70,1,128
2023,71,1,123
2023,72,1,122
2023,73,1,100
2023,74,1,90
2023,75,1,77
2023,76,1,66
2023,77,1,51
2023,78,1,44
2023,79,1,49
2023,80,1,47
2023,81,1,44
2023,82,1,41
2023,83,1,38
2023,84,1,33
2023,85,1,29
2023,86,1,26
2023,87,1,22
2023,88,1,19
2023,89,1,17
2023,90,1,15
2023,91,1,13
2023,92,1,12
2023,93,1,10
2023,94,1,8
2023,95,1,6
2023,96,1,5
2023,97,1,4
2023,98,1,3
2023,99,1,2
2023,100,1,5
2023,0,2,86
2023,1,2,91
2023,2,2,91
2023,3,2,91
2023,4,2,91
2023,5,2,92
2023,6,2,92
2023,7,2,92
2023,8,2,92
2023,9,2,94
2023,10,2,98
2023,11,2,112
2023,12,2,96
2023,13,2,81
2023,14,2,94
2023,15,2,95
2023,16,2,98
2023,17,2,99
2023,18,2,100
2023,19,2,104
2023,20,2,108
2023,21,2,117
2023,22,2,123
2023,23,2,146
2023,24,2,135
2023,25,2,128
2023,26,2,155
2023,27,2,155
2023,28,2,157
2023,29,2,156
2023,30,2,159
2023,31,2,155
2023,32,2,155
2023,33,2,163
2023,34,2,153
2023,35,2,168
2023,36,2,153
2023,37,2,151
2023,38,2,171
2023,39,2,184
2023,40,2,191
2023,41,2,202
2023,42,2,207
2023,43,2,206
2023,44,2,209
2023,45,2,203
2023,46,2,194
2023,47,2,209
2023,48,2,182
2023,49,2,179
2023,50,2,177
2023,51,2,178
2023,52,2,181
2023,53,2,185
2023,54,2,185
2023,55,2,184
2023,56,2,174
2023,57,2,187
2023,58,2,184
2023,59,2,187
2023,60,2,189
2023,61,2,186
2023,62,2,182
2023,63,2,180
2023,64,2,178
2023,65,2,172
2023,66,2,163
2023,67,2,166
2023,68,2,161
2023,69,2,152
2023,70,2,145
2023,71,2,140
2023,72,2,140
2023,73,2,116
2023,74,2,107
2023,75,2,92
2023,76,2,80
2023,77,2,63
2023,78,2,56
2023,79,2,63
2023,80,2,62
2023,81,2,59
2023,82,2,56
2023,83,2,54
2023,84,2,49
2023,85,2,43
2023,86,2,39
2023,87,2,34
2023,88,2,30
2023,89,2,26
2023,90,2,22
2023,91,2,18
2023,92,2,15
2023,93,2,12
2023,94,2,10
2023,95,2,7
2023,96,2,5
2023,97,2,4
2023,98,2,3
2023,99,2,2
2023,100,2,4
2024,0,1,93
2024,1,1,98
2024,2,1,98
2024,3,1,98
2024,4,1,98
2024,5,1,99
2024,6,1,99
2024,7,1,99
2024,8,1,100
2024,9,1,100
2024,10,1,102
2024,11,1,107
2024,12,1,121
2024,13,1,103
2024,14,1,89
2024,15,1,102
2024,16,1,105
2024,17,1,108
2024,18,1,108
2024,19,1,109
2024,20,1,114
2024,21,1,119
2024,22,1,128
2024,23,1,133
2024,24,1,159
2024,25,1,147
2024,26,1,138
2024,27,1,167
2024,28,1,166
2024,29,1,167
2024,30,1,166
2024,31,1,167
2024,32,1,165
2024,33,1,164
2024,34,1,172
2024,35,1,158
2024,36,1,173
2024,37,1,156
2024,38,1,151
2024,39,1,168
2024,40,1,181
2024,41,1,186
2024,42,1,195
2024,43,1,200
2024,44,1,196
2024,45,1,201
2024,46,1,195
2024,47,1,184
2024,48,1,200
2024,49,1,171
2024,50,1,168
2024,51,1,167
2024,52,1,166
2024,53,1,171
2024,54,1,175
2024,55,1,175
2024,56,1,175
2024,57,1,166
2024,58,1,176
2024,59,1,173
2024,60,1,176
2024,61,1,177
2024,62,1,173
2024,63,1,170
2024,64,1,167
2024,65,1,163
2024,66,1,156
2024,67,1,146
2024,68,1,149
2024,69,1,144
2024,70,1,133
2024,71,1,126
2024,72,1,120
2024,73,1,119
2024,74,1,98
2024,75,1,88
2024,76,1,75
2024,77,1,63
2024,78,1,49
2024,79,1,42
2024,80,1,46
2024,81,1,45
2024,82,1,41
2024,83,1,38
2024,84,1,35
2024,85,1,31
2024,86,1,26
2024,87,1,23
2024,88,1,20
2024,89,1,17
2024,90,1,15
2024,91,1,12
2024,92,1,11
2024,93,1,10
2024,94,1,8
2024,95,1,7
2024,96,1,5
2024,97,1,4
2024,98,1,3
2024,99,1,2
2024,100,1,6
2024,0,2,86
2024,1,2,91
2024,2,2,91
2024,3,2,91
2024,4,2,91
2024,5,2,92
2024,6,2,92
2024,7,2,92
2024,8,2,92
2024,9,2,92
2024,10,2,94
2024,11,2,98
2024,12,2,112
2024,13,2,96
2024,14,2,81
2024,15,2,94
2024,16,2,95
2024,17,2,98
2024,18,2,99
2024,19,2,100
2024,20,2,104
2024,21,2,108
2024,22,2,117
2024,23,2,123
2024,24,2,146
2024,25,2,135
2024,26,2,128
2024,27,2,155
2024,28,2,155
2024,29,2,157
2024,30,2,156
2024,31,2,159
2024,32,2,155
2024,33,2,155
2024,34,2,163
2024,35,2,153
2024,36,2,168
2024,37,2,153
2024,38,2,151
2024,39,2,171
2024,40,2,184
2024,41,2,191
2024,42,2,202
2024,43,2,207
2024,44,2,206
2024,45,2,209
2024,46,2,203
2024,47,2,194
2024,48,2,209
2024,49,2,182
2024,50,2,178
2024,51,2,177
2024,52,2,177
2024,53,2,181
2024,54,2,185
2024,55,2,185
2024,56,2,183
2024,57,2,174
2024,58,2,187
2024,59,2,184
2024,60,2,186
2024,61,2,189
2024,62,2,185
2024,63,2,181
2024,64,2,179
2024,65,2,177
2024,66,2,170
2024,67,2,161
2024,68,2,165
2024,69,2,160
2024,70,2,150
2024,71,2,143
2024,72,2,138
2024,73,2,138
2024,74,2,114
2024,75,2,105
2024,76,2,90
2024,77,2,78
2024,78,2,62
2024,79,2,54
2024,80,2,61
2024,81,2,59
2024,82,2,56
2024,83,2,54
2024,84,2,51
2024,85,2,46
2024,86,2,40
2024,87,2,36
2024,88,2,31
2024,89,2,27
2024,90,2,23
2024,91,2,19
2024,92,2,16
2024,93,2,13
2024,94,2,10
2024,95,2,8
2024,96,2,6
2024,97,2,4
2024,98,2,3
2024,99,2,2
2024,100,2,4
2025,0,1,93
2025,1,1,98
2025,2,1,98
2025,3,1,99
2025,4,1,99
2025,5,1,99
2025,6,1,99
2025,7,1,99
2025,8,1,99
2025,9,1,100
2025,10,1,100
2025,11,1,102
2025,12,1,107
2025,13,1,121
2025,14,1,102
2025,15,1,89
2025,16,1,102
2025,17,1,104
2025,18,1,108
2025,19,1,108
2025,20,1,108
2025,21,1,114
2025,22,1,119
2025,23,1,128
2025,24,1,133
2025,25,1,159
2025,26,1,147
2025,27,1,138
2025,28,1,167
2025,29,1,166
2025,30,1,166
2025,31,1,166
2025,32,1,167
2025,33,1,165
2025,34,1,164
2025,35,1,172
2025,36,1,158
2025,37,1,173
2025,38,1,156
2025,39,1,150
2025,40,1,168
2025,41,1,181
2025,42,1,185
2025,43,1,195
2025,44,1,199
2025,45,1,195
2025,46,1,200
2025,47,1,194
2025,48,1,183
2025,49,1,199
2025,50,1,170
2025,51,1,167
2025,52,1,166
2025,53,1,165
2025,54,1,170
2025,55,1,174
2025,56,1,174
2025,57,1,173
2025,58,1,165
2025,59,1,175
2025,60,1,172
2025,61,1,174
2025,62,1,175
2025,63,1,172
2025,64,1,168
2025,65,1,165
2025,66,1,161
2025,67,1,154
2025,68,1,144
2025,69,1,147
2025,70,1,141
2025,71,1,130
2025,72,1,123
2025,73,1,117
2025,74,1,115
2025,75,1,94
2025,76,1,84
2025,77,1,72
2025,78,1,60
2025,79,1,47
2025,80,1,40
2025,81,1,44
2025,82,1,42
2025,83,1,38
2025,84,1,36
2025,85,1,32
